Region,Region_Name,CL_Category,Exc,Percentage,Count
Ecoregions Level 3,North Central Appalachians,C (Max Max),-10,0.300654754,77914
Ecoregions Level 3,North Central Appalachians,C (Max Max),-9,1.155599505,299471
Ecoregions Level 3,North Central Appalachians,C (Max Max),-8,0.080533212,20870
Ecoregions Level 3,North Central Appalachians,C (Max Max),-7,0.135142988,35022
Ecoregions Level 3,North Central Appalachians,C (Max Max),-6,0.004750186,1231
Ecoregions Level 3,North Central Appalachians,C (Max Max),-5,0.001381451,358
Ecoregions Level 3,North Central Appalachians,C (Max Max),-4,0.000393598,102
Ecoregions Level 3,North Central Appalachians,C (Max Max),-3,0.000270116,70
Ecoregions Level 3,North Central Appalachians,C (Max Max),-2,0,0
Ecoregions Level 3,North Central Appalachians,C (Max Max),-1,0,0
Ecoregions Level 3,North Central Appalachians,C (Max Max),0,1.15764E-05,3
Ecoregions Level 3,North Central Appalachians,C (Max Max),1,0.000277834,72
Ecoregions Level 3,North Central Appalachians,C (Max Max),2,2.70116E-05,7
Ecoregions Level 3,North Central Appalachians,C (Max Max),3,3.8588E-06,1
Ecoregions Level 3,North Central Appalachians,C (Max Max),4,0,0
Ecoregions Level 3,North Central Appalachians,C (Max Max),5,0,0
Ecoregions Level 3,North Central Appalachians,C (Max Max),6,0,0
Ecoregions Level 3,North Central Appalachians,C (Max Max),7,0,0
Ecoregions Level 3,North Central Appalachians,C (Max Max),8,0,0
Ecoregions Level 3,North Central Appalachians,C (Max Max),9,0,0
Ecoregions Level 3,North Central Appalachians,C (Max Max),10,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),-20,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),-19,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),-18,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),-17,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),-16,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),-15,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),-14,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),-13,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),-12,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),-11,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),-10,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),-9,0.003553957,921
Ecoregions Level 3,North Central Appalachians,D (Min Max),-8,0.005772769,1496
Ecoregions Level 3,North Central Appalachians,D (Min Max),-7,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),-6,0.001323569,343
Ecoregions Level 3,North Central Appalachians,D (Min Max),-5,0.027509404,7129
Ecoregions Level 3,North Central Appalachians,D (Min Max),-4,0.241476156,62578
Ecoregions Level 3,North Central Appalachians,D (Min Max),-3,0.791733704,205176
Ecoregions Level 3,North Central Appalachians,D (Min Max),-2,0.475813526,123306
Ecoregions Level 3,North Central Appalachians,D (Min Max),-1,1.270151922,329157
Ecoregions Level 3,North Central Appalachians,D (Min Max),0,6.373005607,1651550
Ecoregions Level 3,North Central Appalachians,D (Min Max),1,46.25363895,11986526
Ecoregions Level 3,North Central Appalachians,D (Min Max),2,36.00328523,9330170
Ecoregions Level 3,North Central Appalachians,D (Min Max),3,6.435302118,1667694
Ecoregions Level 3,North Central Appalachians,D (Min Max),4,2.11743309,548728
Ecoregions Level 3,North Central Appalachians,D (Min Max),5,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),6,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),7,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),8,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),9,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),10,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),11,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),12,0,0
Ecoregions Level 3,North Central Appalachians,D (Min Max),13,0,0
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),-12,0,0
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),-11,3.06953E-06,1
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),-10,0,0
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),-9,0,0
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),-8,2.14867E-05,7
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),-7,0,0
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),-6,0,0
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),-5,0.038804993,12642
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),-4,0.001105031,360
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),-3,0.361133224,117651
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),-2,0.888343345,289407
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),-1,0.60486308,197054
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),0,4.907014434,1598621
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),1,4.09989698,1335676
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),2,5.36058961,1746388
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),3,6.597950745,2149499
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),4,9.899745481,3225167
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),5,21.87417986,7126232
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),6,28.2375326,9199303
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),7,11.19104132,3645849
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),8,5.018760658,1635026
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),9,0.558939848,182093
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),10,0.265612533,86532
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),11,0.060739851,19788
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),12,0.023911635,7790
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),13,0.009371274,3053
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),14,0.0003929,128
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),15,4.60429E-05,15
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),16,0,0
Ecoregions Level 3,North Central Hardwood Forests,A (Min Min),17,0,0
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-15,0,0
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-14,0,0
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-13,0,0
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-12,0.419089012,136532
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-11,0.106371478,34654
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-10,4.9506877,1612849
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-9,31.79975236,10359813
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-8,16.20805849,5280307
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-7,10.89477953,3549332
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-6,4.997884787,1628225
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-5,4.473870046,1457510
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-4,5.631874634,1834768
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-3,6.243819119,2034129
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-2,7.517695378,2449136
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),-1,4.124594415,1343722
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),0,2.111366707,687847
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),1,0.264660979,86222
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),2,0.132272168,43092
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),3,0.052808187,17204
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),4,0.05063496,16496
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),5,0.010902969,3552
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),6,0.003118642,1016
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),7,0.005491388,1789
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),8,0.000239423,78
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),9,1.53476E-05,5
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),10,9.20859E-06,3
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),11,0,0
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),12,3.06953E-06,1
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),13,0,0
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),14,0,0
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),15,0,0
Ecoregions Level 3,North Central Hardwood Forests,B (Max Min),16,0,0
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-23,0,0
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-22,0,0
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-21,0,0
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-20,0.045689948,14885
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-19,0.47834321,155836
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-18,2.055381558,669608
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-17,18.28048514,5955468
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-16,27.25234253,8878345
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-15,10.37304545,3379360
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-14,4.478548009,1459034
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-13,4.386830466,1429154
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-12,4.315623519,1405956
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-11,2.559183446,833738
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-10,5.580696367,1818095
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-9,5.31980784,1733102
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-8,4.440080665,1446502
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-7,3.003884612,978614
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-6,4.804645623,1565271
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-5,1.790889403,583441
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-4,0.500001811,162892
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-3,0.061826465,20142
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-2,0.071154765,23181
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),-1,0.002326703,758
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),0,0.122170346,39801
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),1,0.016560112,5395
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),2,0.042589723,13875
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),3,0.009230075,3007
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),4,0.002928331,954
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),5,0.005469902,1782
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),6,0.000236354,77
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),7,1.53476E-05,5
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),8,9.20859E-06,3
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),9,0,0
Ecoregions Level 3,North Central Hardwood Forests,C (Max Max),10,3.06953E-06,1
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-20,0,0
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-19,3.06953E-06,1
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-18,0,0
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-17,2.14867E-05,7
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-16,0,0
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-15,0,0
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-14,0,0
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-13,0.021904163,7136
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-12,0,0
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-11,0.010218464,3329
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-10,0.010120239,3297
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-9,0.064328131,20957
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-8,0.714399243,232739
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-7,0.552539879,180008
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-6,0.556821873,181403
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-5,2.61814604,852947
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-4,4.589443974,1495162
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-3,3.040071297,990403
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-2,2.437826525,794202
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),-1,1.533936013,499730
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),0,23.09387892,7523589
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),1,20.33395131,6624452
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),2,21.20245629,6907396
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),3,12.14191712,3955628
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),4,3.749129558,1221402
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),5,1.473693426,480104
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),6,1.491818998,486009
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),7,0.192542381,62727
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),8,0.13871818,45192
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),9,0.009816356,3198
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),10,0.021084599,6869
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),11,0.001212464,395
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),12,0,0
Ecoregions Level 3,North Central Hardwood Forests,D (Min Max),13,0,0
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),-12,0,0
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),-11,0,0
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),-10,0.014805413,3512
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),-9,4.21566E-05,10
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),-8,0.000408919,97
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),-7,0.001627246,386
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),-6,0.166417563,39476
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),-5,0.826565295,196070
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),-4,1.402066704,332585
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),-3,0.608012612,144227
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),-2,0.25546504,60599
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),-1,0.601322353,142640
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),0,6.609107673,1567750
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),1,6.206372617,1472217
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),2,12.83581665,3044791
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),3,9.86156433,2339267
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),4,29.61373892,7024691
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),5,21.12965554,5012177
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),6,7.427460854,1761872
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),7,1.785304312,423493
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),8,0.44087417,104580
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),9,0.091998442,21823
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),10,0.091981579,21819
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),11,0.018295983,4340
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),12,0.005303306,1258
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),13,0,0
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),14,0.0003499,83
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),15,0.004358997,1034
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),16,0.001083426,257
Ecoregions Level 3,Northeastern Coastal Zone,A (Min Min),17,0,0
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-15,0,0
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-14,0.199776115,47389
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-13,3.889759705,922692
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-12,12.69667866,3011786
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-11,16.68110532,3956934
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-10,43.28719963,10268180
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-9,15.94000418,3781137
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-8,6.256931079,1484210
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-7,0.155469483,36879
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-6,0.653364728,154985
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-5,0.12461082,29559
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-4,0.037987351,9011
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-3,0.025867316,6136
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-2,0.008519858,2021
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),-1,0.001770579,420
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),0,0.008026625,1904
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),1,0.010463279,2482
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),2,0.001888618,448
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),3,0.009556911,2267
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),4,0.001365875,324
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),5,0.0056785,1347
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),6,0.000269803,64
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),7,0.001635678,388
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),8,0.001193033,283
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),9,9.69603E-05,23
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),10,2.10783E-05,5
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),11,0.000497448,118
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),12,0,0
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),13,0,0
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),14,0,0
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),15,0.000261371,62
Ecoregions Level 3,Northeastern Coastal Zone,B (Max Min),16,0,0
Ecoregions Level 3,Northeastern Coastal Zone,C (Max Max),-23,0,0
Ecoregions Level 3,Northeastern Coastal Zone,C (Max Max),-22,0,0
Ecoregions Level 3,Northeastern Coastal Zone,C (Max Max),-21,0.882899217,209433
Ecoregions Level 3,Northeastern Coastal Zone,C (Max Max),-20,11.05447085,2622237
Ecoregions Level 3,Northeastern Coastal Zone,C (Max Max),-19,10.59495923,2513236
Ecoregions Level 3,Northeastern Coastal Zone,C (Max Max),-18,37.14924725,8812193
Ecoregions Level 3,Northeastern Coastal Zone,C (Max Max),-17,27.14289593,6438581
Ecoregions Level 3,Northeastern Coastal Zone,C (Max Max),-16,9.937825697,2357357
Ecoregions Level 3,Northeastern Coastal Zone,C (Max Max),-15,2.329542355,552592
